50,0.782327
100,1.14124
150,1.04258
200,1.0421
250,1.05414
300,1.04049
350,1.01999
400,1.00954
450,1.03979
500,1.041
550,1.06873
600,1.038
650,1.05242
700,1.00546
750,1.03347
800,1.02978
850,1.0168
900,1.01904
950,1.01323
1000,1.01674
1050,1.03387
1100,1.02097
1150,1.03636
1200,1.01284
1250,1.00308
1300,1.00675
1350,1.02554
1400,1.02802
1450,1.02836
1500,1.01059
1550,0.985208
1600,1.01421
1650,1.00796
1700,1.04023
1750,1.00629
1800,0.971551
1850,0.986718
1900,0.985615
1950,1.00708
2000,0.985726
2050,0.987855
2100,0.979435
2150,0.992817
2200,1.01293
2250,1.00232
2300,1.01539
2350,0.957824
2400,0.967374
2450,1.00389
2500,0.970515
2550,0.978245
2600,0.978089
2650,0.956765
2700,0.968977
2750,0.971424
2800,0.981655
2850,0.998488
2900,0.956343
2950,0.943071
3000,0.970055
3050,0.975009
3100,0.989225
3150,0.982047
3200,0.923054
3250,0.975208
3300,0.974791
3350,0.973395
3400,0.954572
3450,0.947798
3500,0.972393
3550,0.976212
3600,0.937617
3650,0.971821
3700,0.966922
3750,0.975135
3800,0.954886
3850,0.948327
3900,0.956042
3950,0.962094
4000,0.970245
4050,0.926925
4100,0.949712
4150,0.937245
4200,0.949362
4250,0.946707
4300,0.964625
4350,0.947236
4400,0.949638
4450,0.957652
4500,0.965277
4550,0.952341
4600,0.945753
4650,0.939176
4700,0.927601
4750,0.961382
4800,0.943262
4850,0.944515
4900,0.914337
4950,0.903514
5000,0.979079
5050,0.904541
5100,0.95595
5150,0.907819
5200,0.925332
5250,0.940547
5300,0.935424
5350,0.898401
5400,0.89946
5450,0.897072
5500,0.918954
5550,0.930922
5600,0.903639
5650,0.93478
5700,0.923894
5750,0.908858
5800,0.917091
5850,0.910992
5900,0.920814
5950,0.897116
6000,0.908198
6050,0.925352
6100,0.887864
6150,0.937364
6200,0.904318
6250,0.894413
6300,0.883453
6350,0.917096
6400,0.88778
6450,0.911449
6500,0.914719
6550,0.872797
6600,0.882309
6650,0.9019
6700,0.899847
6750,0.910523
6800,0.895513
6850,0.907331
6900,0.920566
6950,0.913466
7000,0.89264
7050,0.881257
7100,0.864854
7150,0.883685
7200,0.857949
7250,0.882983
7300,0.906983
7350,0.86778
7400,0.869136
7450,0.896092
7500,0.877734
7550,0.888583
7600,0.863126
7650,0.875652
7700,0.881721
7750,0.900528
7800,0.88498
7850,0.877041
7900,0.84979
7950,0.850794
8000,0.853223
8050,0.843665
8100,0.859543
8150,0.831285
8200,0.874648
8250,0.852343
8300,0.858879
8350,0.862639
8400,0.88157
8450,0.863068
8500,0.877471
8550,0.856466
8600,0.872576
8650,0.868804
8700,0.881049
8750,0.880133
8800,0.870398
8850,0.846171
8900,0.857191
8950,0.876054
9000,0.832407
9050,0.847712
9100,0.865061
9150,0.84996
9200,0.811275
9250,0.828816
9300,0.850949
9350,0.867449
9400,0.881621
9450,0.843098
9500,0.832165
9550,0.86935
9600,0.822621
9650,0.82975
9700,0.842989
9750,0.846364
9800,0.845845
9850,0.81718
9900,0.842948
9950,0.846107
10000,0.860801
10050,0.877091
10100,0.849068
10150,0.787314
10200,0.850235
10250,0.874451
10300,0.846352
10350,0.819725
10400,0.821407
10450,0.826198
10500,0.825908
10550,0.836975
10600,0.830918
10650,0.857523
10700,0.828716
10750,0.787716
10800,0.836621
10850,0.812586
10900,0.822348
10950,0.78879
11000,0.808511
11050,0.802679
11100,0.825122
11150,0.783751
11200,0.812017
11250,0.821738
11300,0.817964
11350,0.810773
11400,0.816335
11450,0.829996
11500,0.818063
11550,0.8268
11600,0.831514
11650,0.827249
11700,0.786028
11750,0.847369
11800,0.810818
11850,0.802948
11900,0.814591
11950,0.810086
12000,0.84625
12050,0.829061
12100,0.815648
12150,0.783053
12200,0.801866
12250,0.805479
12300,0.797474
12350,0.785805
12400,0.793756
12450,0.80638
12500,0.800164
12550,0.826375
12600,0.828262
12650,0.7975
12700,0.77253
12750,0.80988
12800,0.818336
12850,0.794677
12900,0.823376
12950,0.790599
13000,0.797821
13050,0.781691
13100,0.794232
13150,0.805711
13200,0.782395
13250,0.787648
13300,0.803492
13350,0.771664
13400,0.770253
13450,0.749668
13500,0.778243
13550,0.809629
13600,0.813646
13650,0.774344
13700,0.787408
13750,0.763212
13800,0.799324
13850,0.77595
13900,0.780422
13950,0.780874
14000,0.808031
14050,0.770696
14100,0.766996
14150,0.754847
14200,0.783342
14250,0.771947
14300,0.768857
14350,0.774969
14400,0.772123
14450,0.777555
14500,0.734988
14550,0.746619
14600,0.757568
14650,0.751045
14700,0.749709
14750,0.75474
14800,0.781658
14850,0.725261
14900,0.729399
14950,0.763271
15000,0.726696
15050,0.769953
15100,0.732683
15150,0.741673
15200,0.720518
15250,0.801078
15300,0.7735
15350,0.765621
15400,0.779572
15450,0.732792
15500,0.739013
15550,0.761774
15600,0.763646
15650,0.732959
15700,0.732765
15750,0.739789
15800,0.694917
15850,0.725997
15900,0.774397
15950,0.70636
16000,0.720451
16050,0.738941
16100,0.771356
16150,0.73291
16200,0.728842
16250,0.711217
16300,0.738661
16350,0.77796
16400,0.738735
16450,0.735674
16500,0.737444
16550,0.717393
16600,0.726846
16650,0.750709
16700,0.741972
16750,0.784018
16800,0.718105
16850,0.724001
16900,0.758763
16950,0.734247
17000,0.737549
17050,0.734477
17100,0.713034
17150,0.700849
17200,0.751602
17250,0.682805
17300,0.736866
17350,0.722124
17400,0.707768
17450,0.7357
17500,0.721522
17550,0.716354
17600,0.731956
17650,0.718777
17700,0.729408
17750,0.750947
17800,0.72763
17850,0.714655
17900,0.687106
17950,0.694142
18000,0.720695
18050,0.741485
18100,0.696577
