50,0.778747
100,1.02187
150,0.937136
200,0.936215
250,0.940359
300,0.945945
350,0.912193
400,0.906251
450,0.886963
500,0.872988
550,0.885687
600,0.878604
650,0.896086
700,0.894483
750,0.846094
800,0.878714
850,0.841055
900,0.887908
950,0.835534
1000,0.85797
1050,0.840155
1100,0.864377
1150,0.885551
1200,0.859452
1250,0.833459
1300,0.838749
1350,0.830561
1400,0.822481
1450,0.860531
1500,0.818782
1550,0.822172
1600,0.831672
1650,0.836638
1700,0.823648
1750,0.84706
1800,0.853003
1850,0.86128
1900,0.836542
1950,0.840609
2000,0.824461
2050,0.79188
2100,0.81371
2150,0.833128
2200,0.83301
2250,0.866374
2300,0.801067
2350,0.812716
2400,0.814198
2450,0.805003
2500,0.789742
2550,0.789157
2600,0.794619
2650,0.812492
2700,0.79899
2750,0.785013
2800,0.794516
2850,0.813174
2900,0.792844
2950,0.787534
3000,0.774382
3050,0.7784
3100,0.776378
3150,0.797217
3200,0.787831
3250,0.786885
3300,0.805062
3350,0.795171
3400,0.800768
3450,0.817209
3500,0.775117
3550,0.787223
3600,0.767218
3650,0.788515
3700,0.781435
3750,0.748162
3800,0.786337
3850,0.787986
3900,0.747155
3950,0.783117
4000,0.77475
4050,0.764489
4100,0.777308
4150,0.790439
4200,0.767307
4250,0.809338
4300,0.749709
4350,0.748282
4400,0.792762
4450,0.754765
4500,0.787721
4550,0.754373
4600,0.750151
4650,0.738245
4700,0.779724
4750,0.758253
4800,0.740144
4850,0.742057
4900,0.774014
4950,0.755634
5000,0.760436
5050,0.771443
5100,0.7578
5150,0.734664
5200,0.734725
5250,0.755
5300,0.74844
5350,0.771327
5400,0.731105
5450,0.728897
5500,0.76746
5550,0.737641
5600,0.772921
5650,0.733763
5700,0.720815
5750,0.723365
5800,0.764656
5850,0.742309
5900,0.738297
5950,0.722305
6000,0.736335
6050,0.717748
6100,0.743437
6150,0.735823
6200,0.734867
6250,0.732055
6300,0.730335
6350,0.691923
6400,0.695674
6450,0.736337
6500,0.747763
6550,0.74231
6600,0.723896
6650,0.701655
6700,0.724114
6750,0.716611
6800,0.691768
6850,0.705115
6900,0.721754
6950,0.719124
7000,0.71702
7050,0.71701
7100,0.706515
7150,0.716514
7200,0.692104
7250,0.726264
7300,0.747634
7350,0.701244
7400,0.69619
7450,0.744679
7500,0.708024
7550,0.716869
7600,0.747152
7650,0.682042
7700,0.705935
7750,0.728571
7800,0.688531
7850,0.693009
7900,0.735089
7950,0.717343
8000,0.696035
8050,0.686617
8100,0.696924
8150,0.685913
8200,0.675893
8250,0.684961
8300,0.695334
8350,0.718965
8400,0.70221
8450,0.682035
8500,0.674141
8550,0.712303
8600,0.714868
8650,0.71365
8700,0.677374
8750,0.704981
8800,0.662281
8850,0.692677
8900,0.709771
8950,0.686833
9000,0.681741
9050,0.690552
9100,0.697755
9150,0.673871
9200,0.69858
9250,0.6586
9300,0.679
9350,0.690605
9400,0.711109
9450,0.664843
9500,0.68941
9550,0.677656
9600,0.6652
9650,0.672843
9700,0.682849
9750,0.66429
9800,0.684469
9850,0.659193
9900,0.668145
9950,0.682687
10000,0.684119
10050,0.647791
10100,0.670886
10150,0.654602
10200,0.659751
10250,0.679989
10300,0.679387
10350,0.666662
10400,0.650406
10450,0.657403
10500,0.661558
10550,0.666647
10600,0.6693
10650,0.661864
10700,0.643661
10750,0.679409
10800,0.653168
10850,0.685193
10900,0.683696
10950,0.675541
11000,0.649247
11050,0.665464
11100,0.655792
11150,0.622157
11200,0.674798
11250,0.633409
11300,0.654643
11350,0.671554
11400,0.641223
11450,0.630149
11500,0.670587
11550,0.643697
11600,0.656114
11650,0.659549
11700,0.638275
11750,0.692959
11800,0.647289
11850,0.655231
11900,0.652976
11950,0.637688
12000,0.658322
12050,0.659874
12100,0.611925
12150,0.619301
12200,0.672539
12250,0.637014
12300,0.651033
12350,0.654967
12400,0.6174
12450,0.637081
12500,0.656894
12550,0.613948
12600,0.618106
12650,0.590903
12700,0.638285
12750,0.627721
12800,0.600492
12850,0.632585
12900,0.64903
12950,0.599258
13000,0.6198
13050,0.645153
13100,0.617344
13150,0.638712
13200,0.624203
13250,0.646544
13300,0.615582
13350,0.60127
13400,0.60694
13450,0.623897
13500,0.650743
13550,0.616363
13600,0.635006
13650,0.596517
13700,0.636805
13750,0.636928
13800,0.626346
13850,0.636016
13900,0.621869
13950,0.60229
14000,0.621001
14050,0.601487
14100,0.601446
14150,0.635229
14200,0.627067
14250,0.60784
14300,0.587754
14350,0.608773
14400,0.631564
14450,0.604048
14500,0.585612
14550,0.595936
14600,0.581446
14650,0.620117
14700,0.632227
14750,0.60058
14800,0.623727
14850,0.606936
14900,0.575588
14950,0.633513
15000,0.580743
15050,0.590182
15100,0.618363
15150,0.578756
15200,0.586224
15250,0.609481
15300,0.584978
15350,0.604955
15400,0.569068
15450,0.600292
15500,0.619299
15550,0.558015
15600,0.56127
15650,0.596489
15700,0.588238
15750,0.575955
15800,0.58294
15850,0.580831
15900,0.578753
15950,0.602394
16000,0.573857
16050,0.567687
16100,0.563435
16150,0.580702
16200,0.585687
16250,0.580833
16300,0.571911
16350,0.559165
16400,0.584916
16450,0.590706
16500,0.569888
16550,0.573775
16600,0.607641
16650,0.562109
16700,0.584585
16750,0.597231
16800,0.573237
16850,0.557782
16900,0.5578
16950,0.543148
17000,0.629793
17050,0.585426
17100,0.583721
17150,0.592415
17200,0.581666
17250,0.591966
17300,0.563103
17350,0.56003
17400,0.5816
17450,0.555666
17500,0.585235
17550,0.622654
17600,0.601298
17650,0.56531
17700,0.586536
17750,0.585593
17800,0.54301
17850,0.568119
17900,0.558939
17950,0.570704
18000,0.580727
18050,0.570825
18100,0.585012
18150,0.566115
18200,0.540043
18250,0.576854
18300,0.567624
18350,0.537003
18400,0.563658
18450,0.550895
18500,0.572375
18550,0.533928
18600,0.519393
18650,0.56195
18700,0.55627
18750,0.528251
18800,0.568401
18850,0.571847
18900,0.570644
