   T   ,  Sig_Np, Rate# ,   Pct_Np,      CumPct,        SigT,      E:SNR0129 ,   Sig,        SigCalc,    Range ,  Zero   
 3.98429e+02, 3.62919e+06, 36 , 4.72531e+02, 3.46947e+01 , 7.47360e+00, -1.40730e+00, 7.31095e+05, 7.22751e+05
 3.46453e+02, 1.07826e+06, 37 , 1.40393e+02, 7.75322e+01 , 7.68120e+00, -7.83815e-01, 7.26694e+05, 7.22046e+05
 3.01258e+02, 2.32715e+05, 38 , 3.03001e+01, 8.94620e+01 , 7.88880e+00, -1.27568e+00, 7.28917e+05, 7.21353e+05
 2.61959e+02, 5.78012e+04, 39 , 7.52588e+00, 9.21057e+01 , 8.09640e+00,  1.17322e+00, 7.13712e+05, 7.20669e+05
 2.27786e+02, 1.59717e+04, 40 , 2.07957e+00, 9.27770e+01 , 8.30400e+00,  7.22162e-01, 7.15713e+05, 7.19995e+05
 1.98071e+02, 6.05039e+03, 41 , 7.87778e-01, 9.29774e+01 , 8.61540e+00,  9.90985e-01, 7.14846e+05, 7.19001e+05
 1.72232e+02, 4.70703e+03, 42 , 6.12868e-01, 9.30753e+01 , 9.03060e+00,  1.67333e+00, 7.10689e+05, 7.17705e+05
 1.49764e+02, 4.81362e+03, 43 , 6.26747e-01, 9.31619e+01 , 9.54960e+00,  2.34210e+00, 7.08111e+05, 7.16129e+05
 1.30227e+02, 5.04947e+03, 44 , 6.57455e-01, 9.32517e+01 , 1.00686e+01,  9.26347e-01, 7.10712e+05, 7.14596e+05
 1.13239e+02, 5.29307e+03, 45 , 6.89172e-01, 9.33458e+01 , 1.04838e+01, -1.01888e+00, 7.17669e+05, 7.13397e+05
 9.84670e+01, 5.53863e+03, 46 , 7.21146e-01, 9.34444e+01 , 1.10028e+01, -2.10896e+00, 7.19151e+05, 7.11931e+05
 8.56219e+01, 5.78743e+03, 47 , 7.53540e-01, 9.35474e+01 , 1.16256e+01, -1.34642e+00, 7.14824e+05, 7.10215e+05
 7.44524e+01, 6.04121e+03, 48 , 7.86583e-01, 9.36551e+01 , 1.22484e+01,  6.01391e-01, 7.06481e+05, 7.08540e+05
 6.47400e+01, 6.30227e+03, 49 , 8.20574e-01, 9.37674e+01 , 1.28712e+01,  1.84155e+00, 7.00598e+05, 7.06902e+05
 5.62946e+01, 6.57364e+03, 50 , 8.55906e-01, 9.38846e+01 , 1.34940e+01,  2.28640e+00, 6.97471e+05, 7.05298e+05
 4.89509e+01, 6.85920e+03, 51 , 8.93087e-01, 9.40068e+01 , 1.42206e+01,  4.68639e-01, 7.02076e+05, 7.03465e+05
 4.25652e+01, 7.16400e+03, 52 , 9.32773e-01, 9.41344e+01 , 1.49472e+01, -1.59585e+00, 7.07133e+05, 7.01670e+05
 3.70125e+01, 7.49469e+03, 53 , 9.75829e-01, 9.42678e+01 , 1.56738e+01, -1.09500e+00, 7.03154e+05, 6.99908e+05
 3.21842e+01, 7.86010e+03, 54 , 1.02341e+00, 9.44075e+01 , 1.65042e+01,  1.16230e+00, 6.94485e+05, 6.97931e+05
 2.79857e+01, 8.27181e+03, 55 , 1.07701e+00, 9.45543e+01 , 1.73346e+01,  2.75683e+00, 6.87816e+05, 6.95990e+05
 2.43350e+01, 8.74362e+03, 56 , 1.13844e+00, 9.47092e+01 , 1.82688e+01,  1.15437e-01, 6.93538e+05, 6.93844e+05
 2.11604e+01, 9.28904e+03, 57 , 1.20946e+00, 9.48733e+01 , 1.92030e+01, -1.09997e+00, 6.94996e+05, 6.91735e+05
 1.84000e+01, 9.91696e+03, 58 , 1.29122e+00, 9.50480e+01 , 2.01372e+01, -1.57682e+00, 6.93840e+05, 6.89659e+05
 1.59997e+01, 1.06282e+04, 59 , 1.38382e+00, 9.52350e+01 , 2.11752e+01,  3.32698e+00, 6.78565e+05, 6.87387e+05
 1.39126e+01, 1.14095e+04, 60 , 1.48555e+00, 9.54355e+01 , 2.23170e+01,  5.72394e-01, 6.83541e+05, 6.84927e+05
 1.20976e+01, 1.22291e+04, 61 , 1.59226e+00, 9.56507e+01 , 2.34588e+01, -1.75072e+00, 6.87145e+05, 6.82502e+05
 1.05195e+01, 1.30449e+04, 62 , 1.69848e+00, 9.58806e+01 , 2.46006e+01,  1.88594e+00, 6.75546e+05, 6.80111e+05
 9.14721e+00, 1.38156e+04, 63 , 1.79883e+00, 9.61251e+01 , 2.58462e+01,  2.38668e+00, 6.71760e+05, 6.77537e+05
 7.95395e+00, 1.45125e+04, 64 , 1.88956e+00, 9.63829e+01 , 2.71956e+01, -2.66739e+00, 6.80763e+05, 6.74785e+05
 6.91635e+00, 1.51250e+04, 65 , 1.96932e+00, 9.66526e+01 , 2.86488e+01,  8.93354e-01, 6.69859e+05, 6.71861e+05
 6.01410e+00, 1.56557e+04, 66 , 2.03841e+00, 9.69327e+01 , 3.01020e+01,  7.10070e-01, 6.67382e+05, 6.68973e+05
 5.22956e+00, 1.61143e+04, 67 , 2.09813e+00, 9.72218e+01 , 3.16590e+01, -1.11542e+00, 6.68255e+05, 6.65917e+05
 4.54736e+00, 1.65115e+04, 68 , 2.14985e+00, 9.75187e+01 , 3.33198e+01,  1.93401e+00, 6.58641e+05, 6.62696e+05
 3.95415e+00, 1.68255e+04, 69 , 2.19073e+00, 9.78220e+01 , 3.49806e+01, -2.38127e+00, 6.64504e+05, 6.59512e+05
 3.43833e+00, 1.69744e+04, 70 , 2.21011e+00, 9.81296e+01 , 3.67452e+01,  1.24047e+00, 6.53715e+05, 6.56167e+05
 2.98979e+00, 1.68259e+04, 71 , 2.19078e+00, 9.84372e+01 , 3.86136e+01,  2.40678e-01, 6.52189e+05, 6.52665e+05
 2.59977e+00, 1.62436e+04, 72 , 2.11497e+00, 9.87381e+01 , 4.05858e+01, -1.11272e+00, 6.51095e+05, 6.49008e+05
 2.26063e+00, 1.51233e+04, 73 , 1.96910e+00, 9.90235e+01 , 4.26618e+01,  4.77658e-01, 6.44306e+05, 6.45202e+05
 1.96573e+00, 1.34125e+04, 74 , 1.74635e+00, 9.92832e+01 , 4.48416e+01,  2.40164e-01, 6.40819e+05, 6.41249e+05
 1.70929e+00, 1.11251e+04, 75 , 1.44852e+00, 9.95065e+01 , 4.71252e+01, -8.66747e-01, 6.38701e+05, 6.37152e+05
 1.48632e+00, 8.48108e+03, 76 , 1.10426e+00, 9.96849e+01 , 4.95126e+01,  1.10353e+00, 6.31026e+05, 6.32915e+05
 1.29242e+00, 5.88230e+03, 77 , 7.65892e-01, 9.98156e+01 , 5.21076e+01, -1.32133e+00, 6.30533e+05, 6.28360e+05
 1.12383e+00, 3.69576e+03, 78 , 4.81199e-01, 9.99028e+01 , 5.48064e+01, -1.27909e+00, 6.25780e+05, 6.23676e+05
 9.77222e-01, 2.06549e+03, 79 , 2.68932e-01, 9.99552e+01 , 5.76090e+01,  7.41232e-01, 6.17692e+05, 6.18866e+05
 8.49742e-01, 9.76695e+02, 80 , 1.27169e-01, 9.99829e+01 , 6.05154e+01, -1.09507e+00, 6.15669e+05, 6.13934e+05
 7.38892e-01, 3.57580e+02, 81 , 4.65580e-02, 9.99950e+01 , 6.36294e+01, -1.09445e+00, 6.10331e+05, 6.08708e+05
 6.42503e-01, 8.49896e+01, 82 , 1.10659e-02, 9.99991e+01 , 6.69510e+01, -2.61322e-01, 6.03587e+05, 6.03200e+05
 5.58688e-01, 8.79118e+00, 83 , 1.14464e-03, 9.99999e+01 , 7.03764e+01,  3.26111e-01, 5.97117e+05, 5.97586e+05
 4.85806e-01, 1.39361e-01, 84 , 1.81452e-05, 1.00000e+02 , 7.40094e+01, -1.25445e-01, 5.91881e+05, 5.91705e+05
 4.22432e-01, 3.50959e-05, 85 , 4.56958e-09, 1.00000e+02 , 7.77462e+01,  3.07407e-01, 5.85301e+05, 5.85731e+05
 3.67326e-01, 1.62793e-12, 86 , 2.11961e-16, 1.00000e+02 , 8.16906e+01, -6.67516e-01, 5.80388e+05, 5.79503e+05
 3.19408e-01, 1.12078e-27, 87 , 1.45928e-31, 1.00000e+02 , 8.59464e+01, -5.02642e-01, 5.73523e+05, 5.72872e+05
 2.77740e-01, 1.59515e-58, 88 , 2.07693e-62, 1.00000e+02 , 9.03060e+01, -1.01670e+00, 5.67487e+05, 5.66172e+05
 2.41509e-01, 8.08769e-99, 89 ,************, 1.00000e+02 , 9.48732e+01, -2.27923e-02, 5.59277e+05, 5.59248e+05
 2.10004e-01, 6.94524e-99, 90 ,************, 1.00000e+02 , 9.97518e+01,  3.19828e-01, 5.51572e+05, 5.51959e+05
 1.82609e-01, 5.87311e-99, 91 ,************, 1.00000e+02 , 1.04838e+02,  3.47789e-01, 5.44061e+05, 5.44473e+05
 1.58787e-01, 4.87554e-99, 92 ,************, 1.00000e+02 , 1.10236e+02, -1.01539e+00, 5.37811e+05, 5.36652e+05
 1.38073e-01, 3.95689e-99, 93 ,************, 1.00000e+02 , 1.15945e+02,  5.79322e-01, 5.27865e+05, 5.28514e+05
 1.20061e-01, 3.12165e-99, 94 ,************, 1.00000e+02 , 1.21861e+02, -2.30289e-01, 5.20475e+05, 5.20221e+05
 1.04399e-01, 2.37437e-99, 95 ,************, 1.00000e+02 , 1.28089e+02,  5.93485e-01, 5.11012e+05, 5.11644e+05
 9.07802e-02, 1.71968e-99, 96 ,************, 1.00000e+02 , 1.34629e+02, -1.21428e+00, 5.04073e+05, 5.02800e+05
 7.89379e-02, 1.16228e-99, 97 ,************, 1.00000e+02 , 1.41479e+02,  2.54906e-01, 4.93450e+05, 4.93710e+05
 6.86403e-02,************, 98 ,************, 1.00000e+02 , 1.48745e+02, -1.14562e-01, 4.84371e+05, 4.84258e+05
 5.96861e-02,************, 99 ,************, 1.00000e+02 , 1.56427e+02, -2.56413e-01, 4.74720e+05, 4.74473e+05
 5.19000e-02,************,100 ,************, 1.00000e+02 , 1.64419e+02,  4.14022e-01, 4.64118e+05, 4.64511e+05
            ,    ,            ,            ,             , 1.72827e+02, -3.81566e-03, 4.54271e+05, 4.54268e+05
            ,    ,            ,            ,             , 1.81754e+02,  9.19530e-01, 4.42826e+05, 4.43648e+05
            ,    ,            ,            ,             , 1.91096e+02,  4.05077e-01, 4.32455e+05, 4.32809e+05
            ,    ,            ,            ,             , 2.00853e+02,  6.16841e-01, 4.21253e+05, 4.21781e+05
            ,    ,            ,            ,             , 2.11129e+02, -1.01072e+00, 4.11318e+05, 4.10479e+05
            ,    ,            ,            ,             , 2.21924e+02,  6.04498e-01, 3.98448e+05, 3.98940e+05
            ,    ,            ,            ,             , 2.33342e+02,  5.84583e-01, 3.86639e+05, 3.87098e+05
            ,    ,            ,            ,             , 2.45383e+02, -2.28390e-01, 3.75175e+05, 3.74998e+05
            ,    ,            ,            ,             , 2.57943e+02,  9.08423e-01, 3.62105e+05, 3.62789e+05
            ,    ,            ,            ,             , 2.71126e+02,  1.17375e+00, 3.49547e+05, 3.50410e+05
            ,    ,            ,            ,             , 2.84931e+02,  4.15428e-01, 3.37608e+05, 3.37907e+05
            ,    ,            ,            ,             , 2.99463e+02,  1.42913e+00, 3.24237e+05, 3.25236e+05
            ,    ,            ,            ,             , 3.14825e+02, -4.10579e-01, 3.12644e+05, 3.12365e+05
            ,    ,            ,            ,             , 3.31018e+02, -8.44827e-01, 2.99918e+05, 2.99358e+05
            ,    ,            ,            ,             , 3.48041e+02, -5.40061e-02, 2.86310e+05, 2.86275e+05
            ,    ,            ,            ,             , 3.65895e+02, -4.05563e-01, 2.73433e+05, 2.73177e+05
            ,    ,            ,            ,             , 3.84579e+02, -1.66327e-01, 2.60221e+05, 2.60118e+05
            ,    ,            ,            ,             , 4.04301e+02, -1.00073e+00, 2.47619e+05, 2.47019e+05
            ,    ,            ,            ,             , 4.25061e+02, -3.58333e-01, 2.34161e+05, 2.33951e+05
            ,    ,            ,            ,             , 4.46755e+02, -7.26121e-01, 2.21456e+05, 2.21040e+05
            ,    ,            ,            ,             , 4.69591e+02,  2.52679e-01, 2.08086e+05, 2.08227e+05
            ,    ,            ,            ,             , 4.93673e+02,  5.06905e-02, 1.95499e+05, 1.95527e+05
            ,    ,            ,            ,             , 5.19000e+02,  1.57475e-01, 1.82929e+05, 1.83013e+05
            ,    ,            ,            ,             , 5.45573e+02,  3.76000e-01, 1.70556e+05, 1.70751e+05
            ,    ,            ,            ,             , 5.73495e+02,  9.84035e-02, 1.58709e+05, 1.58758e+05
            ,    ,            ,            ,             , 6.02974e+02, -9.97096e-01, 1.47507e+05, 1.47017e+05
            ,    ,            ,            ,             , 6.33907e+02, -5.07325e-01, 1.35882e+05, 1.35638e+05
            ,    ,            ,            ,             , 6.66292e+02,  9.59189e-01, 1.24224e+05, 1.24674e+05
            ,    ,            ,            ,             , 7.00442e+02, -9.04618e-02, 1.14120e+05, 1.14078e+05
            ,    ,            ,            ,             , 7.36357e+02,  4.85765e-01, 1.03696e+05, 1.03912e+05
            ,    ,            ,            ,             , 7.74140e+02, -6.74026e-01, 9.44930e+04, 9.42007e+04
            ,    ,            ,            ,             , 8.13792e+02, -6.82817e-02, 8.50191e+04, 8.49901e+04
            ,    ,            ,            ,             , 8.55416e+02, -7.79504e-02, 7.63272e+04, 7.62950e+04
            ,    ,            ,            ,             , 8.99323e+02, -2.93460e-01, 6.82095e+04, 6.80914e+04
            ,    ,            ,            ,             , 9.45410e+02,  8.59356e-01, 6.00953e+04, 6.04335e+04
            ,    ,            ,            ,             , 9.93781e+02, -2.38258e-01, 5.34176e+04, 5.33262e+04
            ,    ,            ,            ,             , 1.04475e+03,  1.73608e-01, 4.66804e+04, 4.67452e+04
            ,    ,            ,            ,             , 1.09831e+03, -6.64294e-03, 4.07098e+04, 4.07074e+04
            ,    ,            ,            ,             , 1.15457e+03, -1.93174e-01, 3.52765e+04, 3.52078e+04
            ,    ,            ,            ,             , 1.21373e+03,  2.94794e-01, 3.01255e+04, 3.02278e+04
            ,    ,            ,            ,             , 1.27591e+03,  7.10405e-02, 2.57315e+04, 2.57555e+04
            ,    ,            ,            ,             , 1.34130e+03, -6.35464e-01, 2.19769e+04, 2.17672e+04
